distance,picks,Phase,channel
15840.0,2025-03-18 09:01:30.582120448,P,1650
15849.6,2025-03-18 09:01:30.582120448,P,1651
15859.2,2025-03-18 09:01:30.558212096,P,1652
15868.8,2025-03-18 09:01:30.558212096,P,1653
15878.4,2025-03-18 09:01:30.558212096,P,1654
15888.0,2025-03-18 09:01:30.558212096,P,1655
15897.6,2025-03-18 09:01:30.545134848,P,1656
15907.2,2025-03-18 09:01:30.534304000,P,1657
15916.8,2025-03-18 09:01:30.534304000,P,1658
15926.4,2025-03-18 09:01:30.534304000,P,1659
15936.0,2025-03-18 09:01:30.534304000,P,1660
15945.6,2025-03-18 09:01:30.534304000,P,1661
15955.2,2025-03-18 09:01:30.534304000,P,1662
15964.8,2025-03-18 09:01:30.534304000,P,1663
15974.4,2025-03-18 09:01:30.534304000,P,1664
15984.0,2025-03-18 09:01:30.534304000,P,1665
15993.6,2025-03-18 09:01:30.534304000,P,1666
16003.2,2025-03-18 09:01:30.534304000,P,1667
16012.8,2025-03-18 09:01:30.534304000,P,1668
16022.4,2025-03-18 09:01:30.534304000,P,1669
16032.0,2025-03-18 09:01:30.534304000,P,1670
16041.6,2025-03-18 09:01:30.534304000,P,1671
16051.2,2025-03-18 09:01:30.534304000,P,1672
16060.8,2025-03-18 09:01:30.534304000,P,1673
16070.4,2025-03-18 09:01:30.534304000,P,1674
16080.0,2025-03-18 09:01:30.534304000,P,1675
16089.6,2025-03-18 09:01:30.534304000,P,1676
16099.2,2025-03-18 09:01:30.534304000,P,1677
16108.8,2025-03-18 09:01:30.534304000,P,1678
16118.4,2025-03-18 09:01:30.534304000,P,1679
16128.0,2025-03-18 09:01:30.534304000,P,1680
16137.6,2025-03-18 09:01:30.534304000,P,1681
16147.2,2025-03-18 09:01:30.534304000,P,1682
16156.8,2025-03-18 09:01:30.534304000,P,1683
16166.4,2025-03-18 09:01:30.534304000,P,1684
16176.0,2025-03-18 09:01:30.534304000,P,1685
16185.6,2025-03-18 09:01:30.534304000,P,1686
16195.2,2025-03-18 09:01:30.534304000,P,1687
16204.8,2025-03-18 09:01:30.534304000,P,1688
16214.4,2025-03-18 09:01:30.534304000,P,1689
16224.0,2025-03-18 09:01:30.534304000,P,1690
16233.6,2025-03-18 09:01:30.534304000,P,1691
16243.2,2025-03-18 09:01:30.534304000,P,1692
16252.8,2025-03-18 09:01:30.534304000,P,1693
16262.4,2025-03-18 09:01:30.534304000,P,1694
16272.0,2025-03-18 09:01:30.546199808,P,1695
16281.6,2025-03-18 09:01:30.558212096,P,1696
16291.2,2025-03-18 09:01:30.581637376,P,1697
16300.8,2025-03-18 09:01:30.582120448,P,1698
16310.4,2025-03-18 09:01:30.582120448,P,1699
16320.0,2025-03-18 09:01:30.582120448,P,1700
16329.6,2025-03-18 09:01:30.582120448,P,1701
16339.2,2025-03-18 09:01:30.582120448,P,1702
16348.8,2025-03-18 09:01:30.582120448,P,1703
16358.4,2025-03-18 09:01:30.582120448,P,1704
16368.0,2025-03-18 09:01:30.582120448,P,1705
16377.6,2025-03-18 09:01:30.582120448,P,1706
16387.2,2025-03-18 09:01:30.582120448,P,1707
16396.8,2025-03-18 09:01:30.582120448,P,1708
16406.4,2025-03-18 09:01:30.582120448,P,1709
16416.0,2025-03-18 09:01:30.582120448,P,1710
16425.6,2025-03-18 09:01:30.582120448,P,1711
16435.2,2025-03-18 09:01:30.582120448,P,1712
16444.8,2025-03-18 09:01:30.582120448,P,1713
16454.4,2025-03-18 09:01:30.582120448,P,1714
16464.0,2025-03-18 09:01:30.582120448,P,1715
16473.6,2025-03-18 09:01:30.582120448,P,1716
16483.2,2025-03-18 09:01:30.582120448,P,1717
16492.8,2025-03-18 09:01:30.606028800,P,1718
16502.4,2025-03-18 09:01:30.606028800,P,1719
16512.0,2025-03-18 09:01:30.606028800,P,1720
16521.6,2025-03-18 09:01:30.606028800,P,1721
16531.2,2025-03-18 09:01:30.606028800,P,1722
16540.8,2025-03-18 09:01:30.606028800,P,1723
16550.4,2025-03-18 09:01:30.606028800,P,1724
16560.0,2025-03-18 09:01:30.614768384,P,1725
16569.6,2025-03-18 09:01:30.629604864,P,1726
16579.2,2025-03-18 09:01:30.629936896,P,1727
16588.8,2025-03-18 09:01:30.629936896,P,1728
16598.4,2025-03-18 09:01:30.638252032,P,1729
16608.0,2025-03-18 09:01:30.653088512,P,1730
16617.6,2025-03-18 09:01:30.653845248,P,1731
16627.2,2025-03-18 09:01:30.653845248,P,1732
16636.8,2025-03-18 09:01:30.653845248,P,1733
16646.4,2025-03-18 09:01:30.653845248,P,1734
16656.0,2025-03-18 09:01:30.653845248,P,1735
16665.6,2025-03-18 09:01:30.658428416,P,1736
16675.2,2025-03-18 09:01:30.673264896,P,1737
16684.8,2025-03-18 09:01:30.677753344,P,1738
16694.4,2025-03-18 09:01:30.677753344,P,1739
16704.0,2025-03-18 09:01:30.677753344,P,1740
16713.6,2025-03-18 09:01:30.677753344,P,1741
16723.2,2025-03-18 09:01:30.684368896,P,1742
16732.8,2025-03-18 09:01:30.694259968,P,1743
16742.4,2025-03-18 09:01:30.701661696,P,1744
16752.0,2025-03-18 09:01:30.701661696,P,1745
16761.6,2025-03-18 09:01:30.701661696,P,1746
16771.2,2025-03-18 09:01:30.701661696,P,1747
16780.8,2025-03-18 09:01:30.703867648,P,1748
16790.4,2025-03-18 09:01:30.713758720,P,1749
16800.0,2025-03-18 09:01:30.723649536,P,1750
16809.6,2025-03-18 09:01:30.725569792,P,1751
16819.2,2025-03-18 09:01:30.725569792,P,1752
16828.8,2025-03-18 09:01:30.725569792,P,1753
16838.4,2025-03-18 09:01:30.725569792,P,1754
16848.0,2025-03-18 09:01:30.725569792,P,1755
16857.6,2025-03-18 09:01:30.725569792,P,1756
16867.2,2025-03-18 09:01:30.725569792,P,1757
16876.8,2025-03-18 09:01:30.733794304,P,1758
16886.4,2025-03-18 09:01:30.748630784,P,1759
16896.0,2025-03-18 09:01:30.756472576,P,1760
16905.6,2025-03-18 09:01:30.763890944,P,1761
16915.2,2025-03-18 09:01:30.771309056,P,1762
16924.8,2025-03-18 09:01:30.773386240,P,1763
16934.4,2025-03-18 09:01:30.773386240,P,1764
16944.0,2025-03-18 09:01:30.777878784,P,1765
16953.6,2025-03-18 09:01:30.792715264,P,1766
16963.2,2025-03-18 09:01:30.807551744,P,1767
16972.8,2025-03-18 09:01:30.821676800,P,1768
16982.4,2025-03-18 09:01:30.827611392,P,1769
16992.0,2025-03-18 09:01:30.833545984,P,1770
17001.6,2025-03-18 09:01:30.839480576,P,1771
17011.2,2025-03-18 09:01:30.845110784,P,1772
17020.8,2025-03-18 09:01:30.845110784,P,1773
17030.4,2025-03-18 09:01:30.845110784,P,1774
17040.0,2025-03-18 09:01:30.845110784,P,1775
17049.6,2025-03-18 09:01:30.845245184,P,1776
17059.2,2025-03-18 09:01:30.851179776,P,1777
17068.8,2025-03-18 09:01:30.857114368,P,1778
17078.4,2025-03-18 09:01:30.863049216,P,1779
17088.0,2025-03-18 09:01:30.868983808,P,1780
17097.6,2025-03-18 09:01:30.876392960,P,1781
17107.2,2025-03-18 09:01:30.883811328,P,1782
17116.8,2025-03-18 09:01:30.891229440,P,1783
17126.4,2025-03-18 09:01:30.892927232,P,1784
17136.0,2025-03-18 09:01:30.892927232,P,1785
17145.6,2025-03-18 09:01:30.892927232,P,1786
17155.2,2025-03-18 09:01:30.892927232,P,1787
17164.8,2025-03-18 09:01:30.892927232,P,1788
17174.4,2025-03-18 09:01:30.892927232,P,1789
17184.0,2025-03-18 09:01:30.892927232,P,1790
17193.6,2025-03-18 09:01:30.908345344,P,1791
17203.2,2025-03-18 09:01:30.915619840,P,1792
17212.8,2025-03-18 09:01:30.915547136,P,1793
17222.4,2025-03-18 09:01:30.915547136,P,1794
17232.0,2025-03-18 09:01:30.915547136,P,1795
17241.6,2025-03-18 09:01:30.915547136,P,1796
17251.2,2025-03-18 09:01:30.915547136,P,1797
17260.8,2025-03-18 09:01:30.915547136,P,1798
17270.4,2025-03-18 09:01:30.915547136,P,1799
17280.0,2025-03-18 09:01:30.915547136,P,1800
17289.6,2025-03-18 09:01:30.915547136,P,1801
17299.2,2025-03-18 09:01:30.915547136,P,1802
17308.8,2025-03-18 09:01:30.915547136,P,1803
17318.4,2025-03-18 09:01:30.915547136,P,1804
17328.0,2025-03-18 09:01:30.915547136,P,1805
17337.6,2025-03-18 09:01:30.915547136,P,1806
17347.2,2025-03-18 09:01:30.915547136,P,1807
17356.8,2025-03-18 09:01:30.915547136,P,1808
17366.4,2025-03-18 09:01:30.915547136,P,1809
17376.0,2025-03-18 09:01:30.915547136,P,1810
17385.6,2025-03-18 09:01:30.915547136,P,1811
17395.2,2025-03-18 09:01:30.915547136,P,1812
17404.8,2025-03-18 09:01:30.915547136,P,1813
17414.4,2025-03-18 09:01:30.916217600,P,1814
17424.0,2025-03-18 09:01:30.918072064,P,1815
17433.6,2025-03-18 09:01:30.919926528,P,1816
17443.2,2025-03-18 09:01:30.921781248,P,1817
17452.8,2025-03-18 09:01:30.923635712,P,1818
17462.4,2025-03-18 09:01:30.925490176,P,1819
17472.0,2025-03-18 09:01:30.927344896,P,1820
17481.6,2025-03-18 09:01:30.929199360,P,1821
17491.2,2025-03-18 09:01:30.931054080,P,1822
17500.8,2025-03-18 09:01:30.932908544,P,1823
17510.4,2025-03-18 09:01:30.933856000,P,1824
17520.0,2025-03-18 09:01:30.933856000,P,1825
17529.6,2025-03-18 09:01:30.933856000,P,1826
17539.2,2025-03-18 09:01:30.933856000,P,1827
17548.8,2025-03-18 09:01:30.933856000,P,1828
17558.4,2025-03-18 09:01:30.933856000,P,1829
17568.0,2025-03-18 09:01:30.933856000,P,1830
17577.6,2025-03-18 09:01:30.933856000,P,1831
17587.2,2025-03-18 09:01:30.933856000,P,1832
17596.8,2025-03-18 09:01:30.933856000,P,1833
17606.4,2025-03-18 09:01:30.933856000,P,1834
17616.0,2025-03-18 09:01:30.933856000,P,1835
17625.6,2025-03-18 09:01:30.933856000,P,1836
17635.2,2025-03-18 09:01:30.933856000,P,1837
17644.8,2025-03-18 09:01:30.933856000,P,1838
17654.4,2025-03-18 09:01:30.933856000,P,1839
17664.0,2025-03-18 09:01:30.933856000,P,1840
17673.6,2025-03-18 09:01:30.933856000,P,1841
17683.2,2025-03-18 09:01:30.933856000,P,1842
17692.8,2025-03-18 09:01:30.933856000,P,1843
17702.4,2025-03-18 09:01:30.933856000,P,1844
17712.0,2025-03-18 09:01:30.933856000,P,1845
17721.6,2025-03-18 09:01:30.933856000,P,1846
17731.2,2025-03-18 09:01:30.933856000,P,1847
17740.8,2025-03-18 09:01:30.933856000,P,1848
17750.4,2025-03-18 09:01:30.933856000,P,1849
17760.0,2025-03-18 09:01:30.933856000,P,1850
17769.6,2025-03-18 09:01:30.933856000,P,1851
17779.2,2025-03-18 09:01:30.933856000,P,1852
17788.8,2025-03-18 09:01:30.933856000,P,1853
17798.4,2025-03-18 09:01:30.933856000,P,1854
17808.0,2025-03-18 09:01:30.933856000,P,1855
17817.6,2025-03-18 09:01:30.933856000,P,1856
17827.2,2025-03-18 09:01:30.933856000,P,1857
17836.8,2025-03-18 09:01:30.933856000,P,1858
17846.4,2025-03-18 09:01:30.933856000,P,1859
17856.0,2025-03-18 09:01:30.933856000,P,1860
17865.6,2025-03-18 09:01:30.933856000,P,1861
17875.2,2025-03-18 09:01:30.933856000,P,1862
17884.8,2025-03-18 09:01:30.933856000,P,1863
17894.4,2025-03-18 09:01:30.933856000,P,1864
17904.0,2025-03-18 09:01:30.933856000,P,1865
17913.6,2025-03-18 09:01:30.933856000,P,1866
17923.2,2025-03-18 09:01:30.933856000,P,1867
17932.8,2025-03-18 09:01:30.933856000,P,1868
17942.4,2025-03-18 09:01:30.933856000,P,1869
17952.0,2025-03-18 09:01:30.933856000,P,1870
17961.6,2025-03-18 09:01:30.933856000,P,1871
17971.2,2025-03-18 09:01:30.933856000,P,1872
17980.8,2025-03-18 09:01:30.933856000,P,1873
17990.4,2025-03-18 09:01:30.937640192,P,1874
18000.0,2025-03-18 09:01:30.945058304,P,1875
18009.6,2025-03-18 09:01:30.952164864,P,1876
18019.2,2025-03-18 09:01:30.952164864,P,1877
18028.8,2025-03-18 09:01:30.952164864,P,1878
18038.4,2025-03-18 09:01:30.952164864,P,1879
18048.0,2025-03-18 09:01:30.952164864,P,1880
18057.6,2025-03-18 09:01:30.952164864,P,1881
18067.2,2025-03-18 09:01:30.952164864,P,1882
18076.8,2025-03-18 09:01:30.952164864,P,1883
18086.4,2025-03-18 09:01:30.952164864,P,1884
18096.0,2025-03-18 09:01:30.952164864,P,1885
18105.6,2025-03-18 09:01:30.952164864,P,1886
18115.2,2025-03-18 09:01:30.952164864,P,1887
18124.8,2025-03-18 09:01:30.952164864,P,1888
18134.4,2025-03-18 09:01:30.953418752,P,1889
18144.0,2025-03-18 09:01:30.968255488,P,1890
18153.6,2025-03-18 09:01:30.970473984,P,1891
18163.2,2025-03-18 09:01:30.970473984,P,1892
18172.8,2025-03-18 09:01:30.970473984,P,1893
18182.4,2025-03-18 09:01:30.970473984,P,1894
18192.0,2025-03-18 09:01:30.970473984,P,1895
18201.6,2025-03-18 09:01:30.970473984,P,1896
18211.2,2025-03-18 09:01:30.970473984,P,1897
18220.8,2025-03-18 09:01:30.970473984,P,1898
18230.4,2025-03-18 09:01:30.970473984,P,1899
18240.0,2025-03-18 09:01:30.970473984,P,1900
18249.6,2025-03-18 09:01:30.970473984,P,1901
18259.2,2025-03-18 09:01:30.970473984,P,1902
18268.8,2025-03-18 09:01:30.970473984,P,1903
18278.4,2025-03-18 09:01:30.970473984,P,1904
18288.0,2025-03-18 09:01:30.970473984,P,1905
18297.6,2025-03-18 09:01:30.970473984,P,1906
18307.2,2025-03-18 09:01:30.970473984,P,1907
18316.8,2025-03-18 09:01:30.970473984,P,1908
18326.4,2025-03-18 09:01:30.970473984,P,1909
18336.0,2025-03-18 09:01:30.970473984,P,1910
18345.6,2025-03-18 09:01:30.970473984,P,1911
18355.2,2025-03-18 09:01:30.970473984,P,1912
18364.8,2025-03-18 09:01:30.970473984,P,1913
18374.4,2025-03-18 09:01:30.970473984,P,1914
18384.0,2025-03-18 09:01:30.970473984,P,1915
18393.6,2025-03-18 09:01:30.970473984,P,1916
18403.2,2025-03-18 09:01:30.970473984,P,1917
18412.8,2025-03-18 09:01:30.970473984,P,1918
18422.4,2025-03-18 09:01:30.970473984,P,1919
18432.0,2025-03-18 09:01:30.969320192,P,1920
18441.6,2025-03-18 09:01:30.964374784,P,1921
18451.2,2025-03-18 09:01:30.959429120,P,1922
18460.8,2025-03-18 09:01:30.954483456,P,1923
18470.4,2025-03-18 09:01:30.944284416,P,1924
18480.0,2025-03-18 09:01:30.933856000,P,1925
18489.6,2025-03-18 09:01:30.933856000,P,1926
18499.2,2025-03-18 09:01:30.933856000,P,1927
18508.8,2025-03-18 09:01:30.933856000,P,1928
18518.4,2025-03-18 09:01:30.933856000,P,1929
18528.0,2025-03-18 09:01:30.933856000,P,1930
18537.6,2025-03-18 09:01:30.933856000,P,1931
18547.2,2025-03-18 09:01:30.933856000,P,1932
18556.8,2025-03-18 09:01:30.933856000,P,1933
18566.4,2025-03-18 09:01:30.933856000,P,1934
18576.0,2025-03-18 09:01:30.933856000,P,1935
18585.6,2025-03-18 09:01:30.933856000,P,1936
18595.2,2025-03-18 09:01:30.933856000,P,1937
18604.8,2025-03-18 09:01:30.933856000,P,1938
18614.4,2025-03-18 09:01:30.933856000,P,1939
18624.0,2025-03-18 09:01:30.933856000,P,1940
18633.6,2025-03-18 09:01:30.933856000,P,1941
18643.2,2025-03-18 09:01:30.933856000,P,1942
18652.8,2025-03-18 09:01:30.933856000,P,1943
18662.4,2025-03-18 09:01:30.933856000,P,1944
18672.0,2025-03-18 09:01:30.933856000,P,1945
18681.6,2025-03-18 09:01:30.933856000,P,1946
18691.2,2025-03-18 09:01:30.934213120,P,1947
18700.8,2025-03-18 09:01:30.938451968,P,1948
18710.4,2025-03-18 09:01:30.942691072,P,1949
18720.0,2025-03-18 09:01:30.946929920,P,1950
18729.6,2025-03-18 09:01:30.951169024,P,1951
18739.2,2025-03-18 09:01:30.955407872,P,1952
18748.8,2025-03-18 09:01:30.959646976,P,1953
18758.4,2025-03-18 09:01:30.963886080,P,1954
18768.0,2025-03-18 09:01:30.968125184,P,1955
18777.6,2025-03-18 09:01:30.974254080,P,1956
18787.2,2025-03-18 09:01:30.982732032,P,1957
18796.8,2025-03-18 09:01:30.991209984,P,1958
18806.4,2025-03-18 09:01:30.999687936,P,1959
18816.0,2025-03-18 09:01:31.007718144,P,1960
18825.6,2025-03-18 09:01:31.012663552,P,1961
18835.2,2025-03-18 09:01:31.017609216,P,1962
18844.8,2025-03-18 09:01:31.022554880,P,1963
18854.4,2025-03-18 09:01:31.025400576,P,1964
18864.0,2025-03-18 09:01:31.025400576,P,1965
18873.6,2025-03-18 09:01:31.025400576,P,1966
18883.2,2025-03-18 09:01:31.048745728,P,1967
18892.8,2025-03-18 09:01:31.062643712,P,1968
18902.4,2025-03-18 09:01:31.068578304,P,1969
18912.0,2025-03-18 09:01:31.074512896,P,1970
18921.6,2025-03-18 09:01:31.080477696,P,1971
18931.2,2025-03-18 09:01:31.087895808,P,1972
18940.8,2025-03-18 09:01:31.095314176,P,1973
18950.4,2025-03-18 09:01:31.102732288,P,1974
18960.0,2025-03-18 09:01:31.110150656,P,1975
18969.6,2025-03-18 09:01:31.117444096,P,1976
18979.2,2025-03-18 09:01:31.123378688,P,1977
18988.8,2025-03-18 09:01:31.129313280,P,1978
18998.4,2025-03-18 09:01:31.135247872,P,1979
19008.0,2025-03-18 09:01:31.142664448,P,1980
19017.6,2025-03-18 09:01:31.150082816,P,1981
19027.2,2025-03-18 09:01:31.153562880,P,1982
19036.8,2025-03-18 09:01:31.167120896,P,1983
19046.4,2025-03-18 09:01:31.171871744,P,1984
19056.0,2025-03-18 09:01:31.178484992,P,1985
19065.6,2025-03-18 09:01:31.191436800,P,1986
19075.2,2025-03-18 09:01:31.197371392,P,1987
19084.8,2025-03-18 09:01:31.203305984,P,1988
19094.4,2025-03-18 09:01:31.209240576,P,1989
19104.0,2025-03-18 09:01:31.215175168,P,1990
19113.6,2025-03-18 09:01:31.221110016,P,1991
19123.2,2025-03-18 09:01:31.227106048,P,1992
19132.8,2025-03-18 09:01:31.234524160,P,1993
19142.4,2025-03-18 09:01:31.241942528,P,1994
19152.0,2025-03-18 09:01:31.245107456,P,1995
19161.6,2025-03-18 09:01:31.245107456,P,1996
19171.2,2025-03-18 09:01:31.246669056,P,1997
19180.8,2025-03-18 09:01:31.261505536,P,1998
19190.4,2025-03-18 09:01:31.263416320,P,1999
19200.0,2025-03-18 09:01:31.263416320,P,2000
19209.6,2025-03-18 09:01:31.267403520,P,2001
19219.2,2025-03-18 09:01:31.277294592,P,2002
19228.8,2025-03-18 09:01:31.283363584,P,2003
19238.4,2025-03-18 09:01:31.286330880,P,2004
19248.0,2025-03-18 09:01:31.289297920,P,2005
19257.6,2025-03-18 09:01:31.292265216,P,2006
19267.2,2025-03-18 09:01:31.295232512,P,2007
19276.8,2025-03-18 09:01:31.298199808,P,2008
19286.4,2025-03-18 09:01:31.300034304,P,2009
19296.0,2025-03-18 09:01:31.300034304,P,2010
19305.6,2025-03-18 09:01:31.300034304,P,2011
19315.2,2025-03-18 09:01:31.300034304,P,2012
19324.8,2025-03-18 09:01:31.300034304,P,2013
19334.4,2025-03-18 09:01:31.300034304,P,2014
19344.0,2025-03-18 09:01:31.300034304,P,2015
19353.6,2025-03-18 09:01:31.305914624,P,2016
19363.2,2025-03-18 09:01:31.315805440,P,2017
19372.8,2025-03-18 09:01:31.325696512,P,2018
19382.4,2025-03-18 09:01:31.335587584,P,2019
19392.0,2025-03-18 09:01:31.336652032,P,2020
19401.6,2025-03-18 09:01:31.336652032,P,2021
19411.2,2025-03-18 09:01:31.336652032,P,2022
19420.8,2025-03-18 09:01:31.336652032,P,2023
19430.4,2025-03-18 09:01:31.336652032,P,2024
19440.0,2025-03-18 09:01:31.336652032,P,2025
19449.6,2025-03-18 09:01:31.336652032,P,2026
19459.2,2025-03-18 09:01:31.336652032,P,2027
19468.8,2025-03-18 09:01:31.336652032,P,2028
19478.4,2025-03-18 09:01:31.336652032,P,2029
19488.0,2025-03-18 09:01:31.336652032,P,2030
19497.6,2025-03-18 09:01:31.336652032,P,2031
19507.2,2025-03-18 09:01:31.336652032,P,2032
19516.8,2025-03-18 09:01:31.336652032,P,2033
19526.4,2025-03-18 09:01:31.336652032,P,2034
19536.0,2025-03-18 09:01:31.336652032,P,2035
19545.6,2025-03-18 09:01:31.336652032,P,2036
19555.2,2025-03-18 09:01:31.336652032,P,2037
19564.8,2025-03-18 09:01:31.336652032,P,2038
19574.4,2025-03-18 09:01:31.336652032,P,2039
19584.0,2025-03-18 09:01:31.336652032,P,2040
19593.6,2025-03-18 09:01:31.336652032,P,2041
19603.2,2025-03-18 09:01:31.336652032,P,2042
19612.8,2025-03-18 09:01:31.336652032,P,2043
19622.4,2025-03-18 09:01:31.324360960,P,2044
19632.0,2025-03-18 09:01:31.312464128,P,2045
19641.6,2025-03-18 09:01:31.302573312,P,2046
19651.2,2025-03-18 09:01:31.300034304,P,2047
19660.8,2025-03-18 09:01:31.294997248,P,2048
19670.4,2025-03-18 09:01:31.285106432,P,2049
19680.0,2025-03-18 09:01:31.281420032,P,2050
19689.6,2025-03-18 09:01:31.274001920,P,2051
19699.2,2025-03-18 09:01:31.266583552,P,2052
19708.8,2025-03-18 09:01:31.263416320,P,2053
19718.4,2025-03-18 09:01:31.263416320,P,2054
19728.0,2025-03-18 09:01:31.263416320,P,2055
19737.6,2025-03-18 09:01:31.263416320,P,2056
19747.2,2025-03-18 09:01:31.263416320,P,2057
19756.8,2025-03-18 09:01:31.263416320,P,2058
19766.4,2025-03-18 09:01:31.263416320,P,2059
19776.0,2025-03-18 09:01:31.263416320,P,2060
19785.6,2025-03-18 09:01:31.263416320,P,2061
19795.2,2025-03-18 09:01:31.254171136,P,2062
19804.8,2025-03-18 09:01:31.245107456,P,2063
19814.4,2025-03-18 09:01:31.245107456,P,2064
19824.0,2025-03-18 09:01:31.226798592,P,2065
19833.6,2025-03-18 09:01:31.226798592,P,2066
19843.2,2025-03-18 09:01:31.226798592,P,2067
19852.8,2025-03-18 09:01:31.226798592,P,2068
19862.4,2025-03-18 09:01:31.226798592,P,2069
19872.0,2025-03-18 09:01:31.226798592,P,2070
19881.6,2025-03-18 09:01:31.226798592,P,2071
19891.2,2025-03-18 09:01:31.226798592,P,2072
19900.8,2025-03-18 09:01:31.226798592,P,2073
19910.4,2025-03-18 09:01:31.226798592,P,2074
19920.0,2025-03-18 09:01:31.226798592,P,2075
19929.6,2025-03-18 09:01:31.226798592,P,2076
19939.2,2025-03-18 09:01:31.226798592,P,2077
19948.8,2025-03-18 09:01:31.226798592,P,2078
19958.4,2025-03-18 09:01:31.226798592,P,2079
19968.0,2025-03-18 09:01:31.226798592,P,2080
19977.6,2025-03-18 09:01:31.226798592,P,2081
19987.2,2025-03-18 09:01:31.226798592,P,2082
19996.8,2025-03-18 09:01:31.226798592,P,2083
20006.4,2025-03-18 09:01:31.226798592,P,2084
20016.0,2025-03-18 09:01:31.230417152,P,2085
20025.6,2025-03-18 09:01:31.237835264,P,2086
20035.2,2025-03-18 09:01:31.245224448,P,2087
20044.8,2025-03-18 09:01:31.251158784,P,2088
20054.4,2025-03-18 09:01:31.257093376,P,2089
20064.0,2025-03-18 09:01:31.263027968,P,2090
20073.6,2025-03-18 09:01:31.263416320,P,2091
20083.2,2025-03-18 09:01:31.263416320,P,2092
20092.8,2025-03-18 09:01:31.263416320,P,2093
20102.4,2025-03-18 09:01:31.263416320,P,2094
20112.0,2025-03-18 09:01:31.263416320,P,2095
20121.6,2025-03-18 09:01:31.263416320,P,2096
20131.2,2025-03-18 09:01:31.263416320,P,2097
20140.8,2025-03-18 09:01:31.263416320,P,2098
20150.4,2025-03-18 09:01:31.263416320,P,2099
20160.0,2025-03-18 09:01:31.263416320,P,2100
20169.6,2025-03-18 09:01:31.263416320,P,2101
20179.2,2025-03-18 09:01:31.263416320,P,2102
20188.8,2025-03-18 09:01:31.263416320,P,2103
20198.4,2025-03-18 09:01:31.263416320,P,2104
20208.0,2025-03-18 09:01:31.263416320,P,2105
20217.6,2025-03-18 09:01:31.263416320,P,2106
20227.2,2025-03-18 09:01:31.263416320,P,2107
20236.8,2025-03-18 09:01:31.263416320,P,2108
20246.4,2025-03-18 09:01:31.263416320,P,2109
20256.0,2025-03-18 09:01:31.263416320,P,2110
20265.6,2025-03-18 09:01:31.263416320,P,2111
20275.2,2025-03-18 09:01:31.263416320,P,2112
20284.8,2025-03-18 09:01:31.263416320,P,2113
20294.4,2025-03-18 09:01:31.263416320,P,2114
20304.0,2025-03-18 09:01:31.263416320,P,2115
20313.6,2025-03-18 09:01:31.263416320,P,2116
20323.2,2025-03-18 09:01:31.263416320,P,2117
20332.8,2025-03-18 09:01:31.263416320,P,2118
20342.4,2025-03-18 09:01:31.263416320,P,2119
20352.0,2025-03-18 09:01:31.263416320,P,2120
20361.6,2025-03-18 09:01:31.263416320,P,2121
20371.2,2025-03-18 09:01:31.263416320,P,2122
20380.8,2025-03-18 09:01:31.263416320,P,2123
20390.4,2025-03-18 09:01:31.263416320,P,2124
20400.0,2025-03-18 09:01:31.263416320,P,2125
20409.6,2025-03-18 09:01:31.263416320,P,2126
20419.2,2025-03-18 09:01:31.263416320,P,2127
20428.8,2025-03-18 09:01:31.263416320,P,2128
20438.4,2025-03-18 09:01:31.263416320,P,2129
20448.0,2025-03-18 09:01:31.263416320,P,2130
20457.6,2025-03-18 09:01:31.263416320,P,2131
